score,reple
9,영화관 전체가 감동의 물결으로 뒤덮힌 것 같았습니다. 오랜만에 느껴보는 감정이네요. 이런 영화라면 전 영화관에서 평생 살 수 있을것만 같습니다. 다음에 가족들과 여자친구나 친한 친구들과 함께 다시 웃으며 보고 싶네요. 꼭 재상영 부탁드립니다. 근데 영화는 쫌 별로임 ㅋㅋ
9,명화로 만든 영화. 아름다운 배경의 그림 속 인물들이 연기를 한다.
8,지루한면은 없고 괜찮은 영화
9,지루한 면이 있지만 보면서 되게 설레서 한번 더 보고싶은 영화.특히 강물에 남자들끼리 노는 장면 남자 주인공 진짜 많이 섹시했다. 흔한 장면인데 되게 감각있게 잘 찍었다는 생각이 들었음. 그리고 남자주인공 얼굴이 그냥 너무 잘생겼다. (로맨스 영화에선 남녀 배우의 얼굴도 큰 부분이라고 생각함) 스토리가 사알짝 아쉬운데 그건 오래된 영화라서 지금의 눈으로 보기엔 그렇고 영상미랑 키스신이 다한 것 같다.
9,고전 소설을 읽는 듯  하다. 무엇보다도 영화의 코드가 맞는다.  80년대 제작 영화지만 올해 만든  것처럼 훌륭한 영국 영화다. 베리 굿!
10,
10,최애 영화.비디오로 10번은 본듯해요.^^   키스신은 ...  정말 매번 아름다워요. 20대때 본 영화인데 50  바라보는 지금도 볼때마다 설레이는 영화입니다
8,"소설 같은 구성, 매력적인 캐릭터, 톡톡 튀는 전개, 화면의 아름다움까지. 즐길 것이 무척 많다. 무엇보다 오늘날 명뱅우로 칭송받는 이들의 리즈시절 모습이 잔뜩 보여서 좋았다. 담배를 꼬나물고 목소리도 멋진 매력적인 목사님의 모습이 제일 좋다."
8,1:04~7분에포복절도하는장면이나옴.다가려져애들도봐도되는영화.코미디같은로맨스.샌님같은약혼자세실과이탈리아에서만난조지에머슨은멋있는데여주는피아노때문에캐스팅되었나보다많이안어울림.목사는우편집배원과같은역활도병행했나?아름다운풍경.가볍게볼수있는영화.야한장면1도없음.
10,"가끔씩 생각나서 찾아보곤 하는 영화.. 은은하지만 강한 끌림과 풍경, 음악.. 순수하면서 열정적인 사랑"
1,거장 제임스 아이버리의 영화라서 믿고 봤는데 그저그랬던걸로 기억
6,"100년전에도 통했을 광고카피 ""사랑은 움직이는 거야!"""
6,단편 고전 소설 한 권 읽은 느낌... 수수하다고 말할 수도 있고 심심하다고 말할 수도 있다.
10,나도 여행이나 가볼까.
6,훌륭한 연기를 보여주는 배우들...그러나 개인적으론 좋아하는 취향의 영화는 아니다
