score,reple
10,100% 핸드메이드 시간여행이라는 신선한 상황이 너무 좋았습니다.화면 또한 너무 이쁘게 나와 만족감도 110% 입니다.적극 추천 합니다~!!^^
10,불륜과 자극적인 장면들이 있지만그런 점을배제하고도 충분히 추천하고 싶다영상미 음악 배우들 70년대의 히피스러움 신선한 스토리 모든 것이 좋았다빅토르가 처음 과거의 호텔방에서 면도를 하고 과거의 옷을 입고 춤을 추는 장면에서는 슬픈 장면이 아닌데도 눈물이 났다 인생은 참 짧다여운이 오래갈 것 같다 이 영화
10,"마르고, 처음보는 배우인데 마르고 연기하는 거 볼려고 4번 봤습니다. 그 중간에 춤추는데 진짜 아름다웠네요. 근데 마르고가 빅토르한테 폴라드어로 해준 말이 뭔가요?"
10,간만에 너무 좋은 영화네요. 처음부터 끝까지 설명하기 어려운 짠함과 감동이 있습니다.
10,내 벨에포크는 언제였나 중간중간 생각하게되었습니다.앞으로의 소중한 시간은 조금이라도 기록을 해야겠다는 반성도 했네요
10,누구나 행복했던 시절을 기억하며 돌아가고픈 소망이 있다. 비록 비용을 주고 의뢰하지만 흡사한 경험을 하며 자신과 주변사람을 다시 알아가는 과정이 감동적이고 공감된다
10,오랜만에 영화가 끝나지 않길 바랐던..
9,잊고 있던 추억들을 떠오르게 하네요. 진짜 이런 프로그램 있으면 재밌을 듯!
8,"그때 그시절 사랑했던 우리에 대한 그리움이랄까...프랑스 영화다운 넘치는 대사와 살짝 조증 같은 정신없는, 그럼에도 매력적인 배경과 연출."
8,영화를 보면서 나에게도 벨에포크 같이 돌아가고 싶은 때가 있는지 되돌아 보았다. 그거 하나만으로도 충분히 가치가 있는 영화.
8,영화 초반부부터 설렜다면 다시 돌아가고 싶을 정도로 예뻤던 한때가 있다는 것.. 영화보는 내내 저의 그날이 그리웠네요^^ 좋은 영화예요
10,생각지도 못한 부분에서 왜 코끝이 찡해지는지.. 멋진 영화예요~
10,너무 재밌어요 ㅋㅋㅋㅋ 진짜 ㅠㅠ
10,저까지 괜스레 눈물흘리며 봤어요 내옆에있는 사람의 그리웠던  모습도 생각나게 하고 많은것들을 생각할수있었던 시간이었습니다 내용도억지스럽지않았고 배우들의 연기도너무좋네요오랜만에 좋은영화를 봤어요
10,생각하다 화나다 슬프다 공감하다 한참을 앉아있다
10,꼭 봐야해요. 너무 예쁜영화.. 부부가 같이 봤는데 뭉클했네요.시간여행이 100%핸드메이드라 신선했어요.배우들 연기 잘하고 스토리도 탄탄하고..
10,힘든날 우연히 보고 잠시나마 내 아름다운 추억를 기억하게한 영화
10,재미있어요상대방의 불만을 유머로 풀어 가는 방식이인상적이고스토리도 신선하고 굿이에요주인공 할아버지의 눈빛 굿
7,독특하고 외국의 정서가 좀 맞지 않아 이해를 하면서 봐야했어요솔직히 저는 높은 평점에 비해 나쁘지도 아주 좋지도 않은 정도였어요
10,좋았어요 생각이 많아지는 영화
1,휴 공짜로 보고나온 지금도 아까운데 돈내고봤으면 얼마나 억울하고 아까웠을까.공짜로 봐서 정말 다행이다.말하고자하는것도 재미도 감동도 없다.
10,성적인 요소가 있어도 상스럽지 않고 우아함오늘 한 번 더 보러갑니다다시 보러가면서 마음 아픈건 72년도에 남아공에선 인종차별로인한 슬픈일들이 많았기에 몇몇의 유색인종들은 다시 돌아가고 싶지않은 70년대이지만 74년도 프랑스의 벨에포크는 현세대 몇몇 사람들이 다시 돌아가고싶은 시대라는것...
10,최근에 봤던 영화중에 제일이었습니다.연인이나 사랑하는 부부끼리보면 더욱 좋은 영화가 되고 사랑이 다시 샘솟는 영화가 될 것 같습니다.어바웃 타임을 좋아하는데 비슷한 건 아니고 시라노 연애조작단 변형이라고 생각하세요 ^^
6,소재는 정말 참신하고 좋은데 중간에 너무 루즈해서 졸림.. 전개가 뻔한데 괜히 질질 끄는 기분?.. 더 잘 만들 수 있었을 것 같은데 아쉽네요
1,요즘 해외영화도 알바돌리나
4,"평점 알바가 있나요..? 평점보고 감동있는 영화인걸 기대하고 갔는데 좀 정신없었어요.. 심금을 울리는 감동이 있는 내용은 아니고, 소재만 독특했네요."
10,생각지도 못하게 감동을 느낄 수 있었던 영화! 요즘 같은 때에 힘든 마음에 위로가 되는 영화가 아닌가 싶다!
1,프랑스 감성이 이런건가 말도안되는 정신없는 전개뭘 의미하는지 모르겠는 말도안되는 연출내인생 최악의 영화 갱신 개판도 이런개판이없다
1,"뭐가 코미디인지 모르겠음,,이해 하나도 안되고 첨으로 돈 아까웠던 영화,, 1점도 아까움 ㄹㅇ테러블!!!"
6,연기는 매우 훌륭하지만 스토리가 용두사미
6,노년의 성에 대해 노골적으로 묘사되어 있어요 19금 영화로 했어야 합니다공감할 수 있는 연령대가 높아요~~성행위에 대한 수위만 낮았어도 좀 더 괜찮았을..어른들의 감성팔이 영화..감동이라기 보단 씁쓸하네요
4,너무 어수선해서 이도저도 아닌 느낌...
5,속지마라 잘생각해보면 남편이 ㅂㅅ인 내용. 이해가안됨
4,무엇을 말하는건지 긴가민가할때 이미 영화는 끝나있음
4,남자주인공 젊은 사람이 성격 이상하고 그렇게 연습을하는데 자기이름도 모르고 대사 까먹는사람이 너무 많으니 이상했음 여주도 연기집중안하고 남자한테 대답꼬박꼬박하고 전체적으로 별로인영화 라라랜드는 개뿔 어디서 수작이랑 비교하지마라
7,"스토리와 개연성이 떨어지는 성적 표현 장면들이 불편했고 참신한 주제, 스토리와 어우러지는 ost만 좋았어요"
2,왜 내가 오줌마려운거 참았지 그냥 나올걸
10,"잔잔하고 따뜻하지만 결코 지루하지 않은 영화.개인적으로는 라라랜드, 어바웃 타임에 견줘도 손색없는 영화라고 생각합니다. 내 인생의 황금기는 언제인지... 또 부모님 생각이 나기도 하고 마지막에는 눈물 고이는 정말 좋은 영화에요! 가족이나 연인과 즐기면 너무 좋을 것 같네요 혼자봐도 좋았습니다"
6,영화에 빠져들기에는 무언가 부족하다
9,"남자가 빠져든 건 그 때 그 사람이었을까, 아님 새로운 여자였을까, 하는 고민을 하게 된다. 결국 이것도 저것도 중요한 게 아니라는 걸 깨닫게 되지만."
4,영화의 아이디어만 좋아...근데 그거빼고 별게 없다니까.
8,오랜만에 첫사랑의 추억에 빠지게 되는 아이디어가 돋보이는 영화. 추억은 추억이고 현실은 현실인...슬픈 영화
7,"그 시절, 설렘으로 가득했던 그 때 처럼"
9,내 젊은 날 사랑하던 시절을 떠오르게 만든 영화! 젊음은 순수한 것..나이를 먹으며 재력은 쌓지만 어느샌가 순수함을 잃어버리는 우리네 모습을 깨우치게 만드는 스토리.
10,오랜만에 저를 돌아볼 수 있었던 영화였습니다. 요즘 힘든일이 많았는데 제대로 힐링되었어요~
9,아름다운 영화! 누구나 돌아가고 싶은 순간이 있을텐데 참 아름답게 예쁘게 풀어냈다는 느낌이다. 대사 하나 하나도 좋았고 누구나 공감될수 있는 뭉클한 스토리라고 생각한다.
9,불란서 영화의 식상한 위트는 좀 그렇치만 배우들의 연기 모두좋고.. 음악좋고..트루라이즈를 연상케하는 이야기 전개과정..감동가득한 스토리 또한  아주 좋네요..올만에 좋은 작품에 기분까지 좋아집니다
7,"소재가 참 좋았던.... 젊은 시절 처음 만났던 그 풍경 속에서, 나이든 두 사람이 재회하는 장면이 참 울컥하게 된다ㅠ"
10,감독천재!잔잔하게 밀려오는 감동!굿
10,"신선한 소재로 몰입되었고, 보는 내내 기분 좋아서 미소지으며 봤어요. 적당한 유머코드도 맞았어요. 추천해요."
10,"영화를 보는 또다른 문화관점 : 원작이 정치풍자만화가 얘깁니다. 주인공 빅토르를 &#39;사르코지&#39; 로 그 아내와 바람난 친구를 &#39;올랑드&#39; 그리고, 빅토르 아들을 &#39;마크롱&#39; 이라고 대입해서 지켜보면 재밌는 풍자요소가 있어요. (물론 꼭 들어맞는건 아니에요) 프랑스 정치를 조금 알고 배경을 안다면 더 재밌죠"
10,코로나19로5개월만에영화관에갔다4명이함께봤다.영화관문닫을까봐걱정됨오랫만에본영화인데만족.50대후반인나에게는의미있는영화50대이상분들꼭보길더늦기전에자신의삶을돌아보길
1,입소문에 비해 많이 실망했다
9,'수제'로 만든 과거의 그때를 돌아간다 한들'구제'가 되버린 현재의 감정이 살아날까?
