score,reple
1,시작부터 끝까지 모든 1초가 아깝다.내 시간을 돌려받고 싶다.국제관계에서 일어날 수 없는 모든 경우의 수를 한심할 정도로 유치하게 표현했다.반미 친북 내용을 표현하고 싶었다면 은근히 해야 사람들이 몰입하지 이렇게 어설프고 유치하며 오글거리게 하면 그 누가 동조하나? 비웃음만 나올뿐.
1,"억지웃음코드,이상한 정치적 프레임...반도부터 참 코로나이후 영화 상태가 영...한국영화 망했다진짜2020...알바들 판 치고 보지마세여 걍 정치적프레임 액션 다 이상하고 재미없어요"
2,ㅋㅋㅋ죨라재미도없고 반비 친북영화 ㅋㅋㅋ 어휴 빨갱이내용도쓰레기 ㅋㅋㅋ
1,"진심 여기 10점 주는 사람들 다 알바가 아닐까 함. 생애 태어나서 본영화중 최악중에 최악. 그저 반미 반일 감정 부추기고 &#34;서민적이고 감성적인&#34; &#34;사람을 위한&#34; 한국 대통령 찬양.그것들이 잘 어울려졌음 좋았겠지만, 상당히 과해서 불편하고 불쾌하다 역겹기까지 함."
2,그냥그래.... 볼거면...보ㅏ...
1,원숭이 엉덩이 같은 영화
1,시간아깝고 돈도아까움
1,지겹다 이제 그만하고 다른 주제 좀 들고와라
1,정우성 출연하는 영화는 믿고 거릅니다.정우성이 출연하는 영화는 일단 재미도없고 항상 감동도 없어요 거기에 정우성은 정치배우가 돼서 그간 가뜩이나 재미도없었는데 그가 출연하는 영화보면 이젠 기분도 나쁘죠 그러니 공짜로 보기도 싫은 영화입니다.
1,대한민국 영화계가 친민주당/친북지상주의에서 벗어날 수 있는 날이 오기는 할까?
1,억지웃음+감동
4,.
2,너무한다는생각밖ㅇ니ㅣ
1,진짜 시간낭비함 나만 당할 수 없다
1,평점 처음 달아보는데 진짜 보지마세요.. 정말 할인받고 오천원에 받는데도 너무너무너무너무너무너무너무 아까워요 ㅠㅠ
2,보지마세요.. 진심입니다
1,그놈의 북한 지겹다. 미화안하면 죽는 병이라도 생기셨나
1,"믿고거르는 정우성, 선동용 정치영화"
2,감상평 믿지마세요. 댓글처음남깁니다.이건 뭐. 해도해도 너무한 문정권 찬양하는 정도의정말 영화까지 이렇게 통치받네요.문재x은 정우성이고 마지막나오는 그 여총리는 추미x고보시면 압니다. 제말이 무슨말인지 너무 나가고 싶은데겨우참았습니다.
