score,reple
10,"진짜 짱구앰으로써 요몇년간 나왔던 극장판들이 예전보다 못해서 아쉬웠는데 이번엔 진짜 잘 뽑았다 진심 ㅠㅠㅠ 웃다가 울다가 ,, 1년넘게 기다린 보람 이ㅆ음 ㅠㅠ 짱구야 사랑해 ㅜㅜ"
8,그냥 저냥 보앗어요 짱구 조아하는 아들 땜에여..
10,두근두근 신혼여행~!!아이랑 둘이봤는데 둘다 너무 재밋게보았어요~!!
10,예매해두고 못가서 너무 아쉬워요 다시 보러갑니다
10,영화관에 가서 혼자 봤는데 몰입이 더 잘되더라고요. 계속 몰입도 되고 이번 주인공이 다들 신형만이라고 하시던데 전 봉미선이라고 생각합니다. 엄마의 힘은 참 대단하네요
10,보면서 뭔가 아쉽다했는데 떡잎마을 방범대가 함께하지 않았었군요 글고 어른제국에 비하면 한참 재미없지만 중간에 살짝 울컥하는 부분도 있었고 그냥 쏘쏘입니다 갠적으로 어른제국만 영화관에서 볼만하네요 가볍게 킬링타임용으로 보시는거 추천 글고 짱구는 영화관에서 처음 봤는데 애기들 너무 시끄러움.. 암튼 짱구는 어찌됐건 10점 박영남 성우분 나이도 있으신데 짱구 연기 계속 해주셔서 감사해요!
8,애들도 어른들도 재밌을 영화입니다여기저기서 웃음소리가 많이 나더라구요재밌었어요
10,처음으로 영화관에서 극장판봤는데 감동이...주변분들 많이 울더라구요
10,짱구 영화중에 제일 재미있게 봤네요
7,다 커버린 어른들도 짱구를 안좋아할수 없는 이유
10,너무 재밌었어요 ㅎㅎ 또 보고싶은 영화
10,진짜 감동이다ㅠㅠ
10,"그럼, 엄마는 누가지켜? 진짜 감동과 재미를 모두잡은것 같아요! 무조껀 보세요 진짜 ㄹㅇ ㅠㅠ"
10,항상 짱구 극장판을 챙겨보던 한 사람으로서 이번 극장판 정말 눈물 질질 짜면서 봤습니다...이번작은 봉미선 즉 짱구 엄마가 메인이였던 극장판이라 마음에 들었어요.앞으로도 짱구 화이팅:)
10,모든 극장판 꼭 다 봤는데 저는 신혼여행편 만큼 쭉 재밌고 의미있는 극장판은 없었어요. 중간중간 나오는 노래까지 마음을 울렸어요
10,"첫번째 감동 포인트 1 : 아빠 성우가 직접 부른 OST에 맞춰 아빠가 엄마에게 달려가는 장면. 두번째 감동 포인트 2 : 엄마가 아이들에게 긍정적인 모습만 보여주기 위해 짱아의 귀를 짱구가 막게 하고, 짱구의 귀를 트레저헌터가 막고 본인은 운 것"
10,역시 짱구는 실망시키지를 않네요
10,중간 중간에 나오는 노래들이 너무 어울리고 좋아요~ 로봇아빠 급으로 감동적인 순간이 있더라구요
10,
10,마지막 끝날쯤 노래 감동적이였음
10,다 좋았고 재밋엇음z!
10,
10,
10,최근 나온 짱구 작품중에서 1위에는 든다
10,아이가 보고싶다고 조르고 졸라서 보고 왔는데재미있게 잘 봤어요.
10,"짱구엄마가 짱구아빠 구해줄때랑 짱구가 짱구엄마한테 ‘’그럼 엄마는 누가지키는데요?’’할때 울컥함,,"
10,ost랑 스토리가 대박임
10,믿고 보는 짱구 극장판 ㅠ 존잼!! 난 보면서 3번 울었다 ㅎ
9,7살 아들이랑 봤는데 재밌었어요감동도 있고 스토리도 탄탄한듯요
10,나이 30넘었는데 애니매이션 영화는 짱구만 본다... 유일하게 감동 얻는 애니
9,뿌기~~~~!!!ㅋㅋㅋ
9,극장판 나오면 애들이랑 꼭 가서 보는데어우 이번편은 울컥 울컥한 포인트가 있었네요이번 극장판은 애기용보다는 성인용인듯ㅋ
9,
10,짱구내최애 캐릭터이번년도도 나를 감동시켜줬다마스크 94단단히 쓰고일회용 비닐 장갑 끼고 본 극장판내년 극장판도 감동 줘야해...우스이 요시토 선생님이 살아계셨다면흥행하는거 보시고 좋아하셨을텐데....내년에도 부탁해 짱구야
10,역시 짱구 극장판 믿고볼수있어요
