score,reple
10,황정민 이정재는 말할것도없구ㅋㅋㅋ 박정민 대박이네
10,이정재 10점 다 드리죠
8,약간 영화 아저씨 느낌가슴아픈영화애들이 뭔죄가 있다고애들은 건들지마 OOO들아....ㅜㅜ
10,황정민에게 내가 몰입되는 기분이라 마지막엔 울컥했당..
10,액션영화로는 흠 잡을 곳이 없었던 영화
10,이정재 미친 눈빛연기 대박 멋짐ㅠ
2,스토리 진부하기에 명배우들의 연기가 돋보이지 않았다
9,박정민 연기에 만점줬다...애썻다
10,주인공들 뿐 아니라 조연들까지 연기력 굿.... 무엇보다 액션신들이 진짜 리얼함
10,보고나와서도 여운이 가시질 않는 기분..
9,이정재는 마치 빅뱅 지디보는줄..박정민 연기 압권
10,황정민 이정재 믿고 보는 영화죠 박정민~~~ 연기력! 미쳤음! 너무 잘해서 놀랍고ㅋㅋ 웃기고 재밌고 오랜만에 봤는데 너무 좋았어요
10,영화 막바지 쯤 너무 슬펐고 진짜 모든 배우분들 너무너무 고생해서 영화찍은게 보이는 영화였습니다ㅠㅠ
10,믿고보는 황정민 이정재 연기 말할것도 없고박정민 너무 좋아 ....????
2,내용이 별로없어서 관람후 기억남는게 별로 없어요 그나마 재밌던 박정민땜에 보통은 함
10,박정민 연기 잘 한다는 표현으로 부족하다너무잘행ㅠ
10,황정민 이정재 박정민 이셋 나오는거 만으로도 볼 이유 충분함ㅋㅋㅋㅋ이정재 황정민 연기는 뭐 말할것도 없는 액션이나 영상 보는맛도 최고임 스토리가 약간 부족하긴 한데 다른걸로 채워주니 만족함  저는 재밌게 봤어요박정민 보는맛도 쏠쏠하고 역시 연기 잘하는 배우들 이라 그런지 시간 가는줄 몰랐음
10,이정재 황정민 둘다 존멋이고 박정민이 캐리함
10,이정재 똘끼 충만 눈빛 연기 좋았음ㅋㅋ웃긴데 무서움ㅋㅋ아워너톡투힘!! 이러는데 내가 왕이 될 상인가!!로 들리고ㅋㅋㅋ이정재는 레드2 비행기집착남이병헌+황정민은 테이큰 리암 니슨 느낌이랄까..스토리가 빈약하다고들 하는데 이런 영화에 스토리까지 구구절절 들어가면 늘어졌을 것 같음. 시원시원한 전개가 넘 좋았음ㅋㅋ반도처럼 신파 찍는 것도 아니고 막판에 황정민 울음참는 표정연기..와bbb
10,지옥 같은 세상을 벗어나 파나마로 가자.
10,세상재밌어요 ㅋㅋㅋ황정민 나오면 무조건 보는이유가있음!
10,"존잼이다. 황정민 역시는 역시.. 액션,연기 너무 멋있다. 웃음기 쫙뺀 모습이 몰입도가 장난아님. 박정민은 너무 충격적이라 첨엔 웃겼지만 연기에 스며들어가 그 모습 그대로 보게됨 이정재도 액션 연기 손색없이 캐릭터에 빙의함. 내용전개는 좀 빠르지만 그래서 더 시원시원했던것 같다. 배우들 고생한게 보여서 더 응원하고 싶다 특히 황정민 눈빛과 액션 정말 일품인듯!! 존멋"
