score,reple
10,"재밌고 유쾌한 시간 이었습니다.^-^그중에서도 가장 재밌었던 장면은 ""긴장남""으로 등장하신 ""우주최강배우 김남길 님""의 장면이었습니다.*^-^*"
10,
10,기대안하구 봤는데 완전 기대 이상입니다엄정화 오랫만에 나왓는데 연기력이 많이 늘엇네요잘봤습니다
10,액션 코미디 좋네 ㅋㅋㅋ 여친이랑 빵빵터짐
10,중학생 아들과 같이 봤는데 유쾌하고 코믹한 액션 폭발입니다~ 아들 너무 재밌어 하는데 딸이 봤으면 더 좋아했을것 같네요^^
1,"댓글알바 적당히해라 진짜 개연성 x, 스토리x 개막장에 영화보는 내내 화나고 영화관나오고싶었어요제발 평점이 속지말아주세요 여러분들"
10,조조로 봤는데 오랜만에 가족 영화 나왔네 생각보다 액션
2,이 영화는 15세이상 금지로 해야할듯 유치찬란한 내용이며 오바스러운 연기며 요즘 나오는 애니메이션들보다도 유치한듯 어설프게 영화 극한직업 따라한 초등학생 방학특선영화느낌 그나마 엄정화 액션하나만 엑기스
1,"클레멘타인 이후 최고의 영화 전개. 스토리 개연성 다 밥말아먹은, 쟁쟁한 배우의 연기력이 무쓸모인 영화. 손에 땀을 쥐게하는 액션은 커녕 악당들은 착하고 참을성이 만렙에다 승객들은 담력왕. 나도 작가, 감독 할수 있겠는데? 라는 자신감을 심어주는 한치 앞을 내다볼 수 있는 영화! 평점은 다 알바인가 싶을 정도로 상영관 분위기는 그저그랬다. 옛다 웃어라!한 부분이 너무 드러나서 웃음이 나오지 않았고 옛다 울어라!한 씬은 너무 억지여서 웃겼다"
1,유치하고 김남길은 도대체 왜 나온것이며 코믹인지 액션인지도무지 갈피를 잡기 힘듬 최악의 영화 ~~ 짜증나고 돈이 아까움
8,뭔가 살짝 아쉽네요ㅜㅜ
6,
1,이 영화를 보면 안되는 이유1.억지+오버 연기와 연출.2.하나도 재미없는 쥐어짜내는 웃음 포인트.3.뻔하디 뻔한 스토리.4.전형적인 노잼 영화.5.돈이 아까움 절대 보지 마셈    간곡히 부탁드림
