score,reple
10,역대 미스사이공중 가장 잘어울리는 여배우 연기 노래짱입니다. 남자주인공두 너무 연기잘하고 둘이 정말 잘어울림. 엔지니어역이 진짜 최고임 .연기가 몸에 힘빼고 자연스럽게해서 너무좋았어요. 한국 뮤지컬 너무 힘들어간 극대사톤 액팅이 여긴 없어요.
10,미스사이공 최고입니다
10,홍투이..왜 킴 안 홍투이? 이해 안 가네
10,"미스사이공..  뮤지컬 속에흐르는  전쟁믜 비극을 반면교시삼아  한국을 지켜야 하는 각오를 새롭게 합시다. ""미스써울""이라는 뮤지컬 이  나오면 안되지요♡."
10,이런 기회를 주셔서 감사합니다.
10,대단하다는 말 밖에 . 정말대단하고 부럽다
7,존존브라이언스의 하드캐리.
10,킴이 탬을 지키려고 투이를 살해하고 울부짖는 장면이 인상 깊었어요ㅠㅠ
10,여주인공 목소리는 정말 아름답습니다.
10,넋을 놓고  보았습니다...후회없다는 글을 보고 저도 다운받아서   봤는데....최고입니다...
10,"연기 가창력 좋은 배우와 무대 , 음악까지 모두 훌륭하다"
10,킴의 독보적 무대 엔지니어의 무대장악력 최고
10,알리스태어 브러머 진짜멋있다ㅠㅠㅜ홍광호도 멋있다 ㅠㅠㅠ 어헝헝 ㅠ
10,이거는 꼭봐야해요 여러분...!!저는 런던에서 직접 보고왔는데 그곳의 감동을 그대로 옮겨놓은듯하네요ㅜㅜ멀리서는 못보는 표정을 더 자세히 볼수 있어서 좋았어요ㅎㅎ영화관에서도 사람들이랑 박수치면서 봤어요ㅋㅋ진짜 한번 아니 두번 세번 보세요!!
10,별점20점 주고 싶은 영상으로 너무 감동적이고 생생한 뮤지컬 즐감했네요~~
10,여 주인공 목소리 넘 아름다워요 !! 지지도 연기 엄청 잘하네요 초반에만 나왔지만 !!!
10,정말... 너무 멋진 뮤지컬영화입니다. 우리 남편도 정말 재미있다고... 저한테 고마워하네요.
10,정말!쵝오!직접가서 봤슴 뭔말인지 모를뻔 ㅎㅎ자막있어 좋았어요~^^
10,백마디 말이 필요없더군요. 공연실황을 영화관에서 보는것만으로도 이런 감동을 느낄수 있다니.. 기회가 된다면 꼭한번 실제 뮤지컬 현장에서도 다시한번 느끼고 싶네요. 하룻밤의 사랑이 이렇게까지 영원할수 있다니..눈물콧물 범벅으로 영화관을 나왔네요.
10,만점이 아깝지 않은 영상.실황의 감동을 스크린에 그대로~
10,내한공연 언제 하나요? 제발 와주세요 ㅜㅜ
10,최고의 뮤지컬..에바의 미스사이공 영원히 기억될 것 같습니다. 초연 배우들이 나와 함께 만든 무대 역시 감동적이었습니다.
9,정말 감동이였습니다ㅠㅠㅠㅠ
10,세계적인 뮤지컬 그에 맞는 배우들..최고였습니다
10,넘~~~넘~~~~감동적이었어요~~♡♡
10,너무 너무 행복합니다 즐거운시간 감사합니다
10,여전한 강동
8,여주 연기랑 노래 잘부르네..  귀호강
10,2011년도인가 미스사이공 국내편 봤는데 그땐 그냥 볼만한 정도였습니다. 근데 이건 장면장면 소름이 돋았습니다. 아 이게 뮤지컬이구나! 여주 연기 장난아닙니다. 음악도 너무 좋구요 베트남장교 한국사람같아서 검색해보니 맞네요. 연기 너무 좋습니다. 이제 다른 뮤지컬 어찌보나요 ㅜ
9,우와...연기랑 음악이랑 완전~~다~~좋아요마지막엔 너무 빠져서 눈물이 ㅠㅠ무대에서 꼭 다시 보고 싶네요.
10,남주 여주 모두 좋았다 ㅠㅠ 게다가 홍광호 배우님 ㅠㅠㅠ 정말 강렬했다 최고!
10,"대충 알고만 있었던 미스 사이공을 홍광호 배우님 덕에 영화로 봤습니다. 제가 살면서 본 뮤지컬 영화중에 손에 꼽힐 것 같아요 실제 영국 웨스트엔드에서 관객들과 함께 울고웃는 기분을 받았고 마지막 갈라쇼까지 함박웃음 지으면서 봤어요... 배우들,연출,넘버 모두 왜 이 작품이 4대뮤지컬 중 하나인지 보여줄만큼 2시간 50분내내 눈과 귀가 황홀했습니다.. 역시 홍광호님 명불허전이며 잊지못할 작품이 될것같네요."
10,아직까지도 생각납니다
10,미리보기 영상에 킴역의 에바노블자다 목소리 듣고 단번에 다운받아서 봄.... 보는 내내 사로잡혀서 봄....
10,
7,와와와와
10,슬픈데 대작이에요..ㅠㅠ
